StoryID	SeriesID	Title	Theme	ThemeLevel	ThemeID	Comment	RelatedCharacters	CharacterClass	RelatedAliens	NamedThing
TOS1x07	TOS	Charlie X	hospitality	minor	104	all to Charlie				
TOS1x07	TOS	Charlie X	kindness	minor	81	all to Charlie				
TOS1x07	TOS	Charlie X	lust	minor	69	Charlie at Janice	Charlie Evans	individual		
TOS1x07	TOS	Charlie X	patience	minor	103	all to Charlie				
TOS1x07	TOS	Charlie X	rage	minor	92	Charlie outbursts	Charlie Evans	individual		
TOS1x07	TOS	Charlie X	sadism	minor	172	Charlie did some nasty things	Charlie Evans	individual		
TOS1x07	TOS	Charlie X	wrath	minor	56	Charlie	Charlie Evans	individual		
TOS1x08	TOS	Balance of Terror	military tactics	choice	354	legendary cat and mouse game between Federation and Romulan starships				
TOS1x08	TOS	Balance of Terror	ethnic hatred	choice	225	Humans and Romulans				
TOS1x08	TOS	Balance of Terror	facing a mortal enemy	choice	91	Kirk at Romulan commander				
TOS1x08	TOS	Balance of Terror	the horrors of war	major	488	Romulan commander laments				
TOS1x08	TOS	Balance of Terror	starship invisibility cloak	major	571	Robmulan Bird-of-Prey				
TOS1x08	TOS	Balance of Terror	mutual respect	major	874	Kirk/Romulan commander	Kirk/unnamed Romulan commander of tos1x08	dyad		
TOS1x08	TOS	Balance of Terror	respect for an enemy	major	563	Kirk at Romulan commander and vice versa	Kirk/unnamed Romulan commander of tos1x08	individual		
TOS1x08	TOS	Balance of Terror	exceedingly devious alien	major	226	Romulan			Romulan	
TOS1x08	TOS	Balance of Terror	playing dead tactic	minor	680	Enterprise played dead			Romulan	
TOS1x08	TOS	Balance of Terror	enemy point of view	minor	326	Romulan vs. humans			Romulan	
TOS1x08	TOS	Balance of Terror	risk taking vs. playing it safe	minor	157	to enter the neutral zone or not	James T. Kirk	individual		
TOS1x08	TOS	Balance of Terror	bigotry in society	minor	757	Stiles				
TOS1x08	TOS	Balance of Terror	racism in society	minor	330	Stiles				
TOS1x08	TOS	Balance of Terror	xenophobia in society	minor	337	Stiles				
TOS1x08	TOS	Balance of Terror	prejudice	minor	208	Stiles	Andrew Stiles	individual		
TOS1x08	TOS	Balance of Terror	resentment	minor	312	Stiles	Andrew Stiles	individual		
TOS1x08	TOS	Balance of Terror	the vastness of the universe	minor	1459	McCoy waxed poetical about it to Kirk				
TOS1x08	TOS	Balance of Terror	coping with the death of a fiancée	minor	778	Angela	Angela Martine	individual		
TOS1x08	TOS	Balance of Terror	matrimonial love	minor	383	Robert and Angela	Angela Martine, Robert Tomlinson	individual		
TOS1x08	TOS	Balance of Terror	second guessing one's self	minor	150	Kirk said what if I'm wrong	James T. Kirk	individual		
TOS1x08	TOS	Balance of Terror	the desire for glory	minor	436	Decius wanted to attack the Enterprise in the name of glory	Decius	individual		
TOS1x08	TOS	Balance of Terror	deviousness	minor	523	Romulans with their sneaky tactics				
TOS1x08	TOS	Balance of Terror	sneak attack tactic	minor	924	Romulans destroy outposts and flee				
TOS1x08	TOS	Balance of Terror	the importance of not displaying weakness	minor	1424	Spock argues it would be a mistake not to attack because it would show weakness				
TOS1x08	TOS	Balance of Terror	fight vs. flee	minor	645	Romulan commander decided to destroy the Enterprise instead of returning to Romulus immediately	unnamed Romulan commander of tos1x08	individual		
TOS1x08	TOS	Balance of Terror	lesson in humility	minor	153	Romulan sub-commander demoted in rank	Decius	individual		
TOS1x08	TOS	Balance of Terror	fiancée and fiancée	minor	348	Robert and Angela	Angela Martine/Robert Tomlinson	dyad		
TOS1x08	TOS	Balance of Terror	admiration	minor	116	Kirk and Romulan captain	James T. Kirk, unnamed Romulan commander of tos1x08	individual		
TOS1x08	TOS	Balance of Terror	apprehension	minor	87	crew over tensions with Romulans				
TOS1x08	TOS	Balance of Terror	disgust	minor	120	Stiles at Spock	Andrew Stiles	individual		
TOS1x08	TOS	Balance of Terror	grief	minor	63	fiancee over Tomlinson	Angela Martine	individual		
TOS1x08	TOS	Balance of Terror	humility	minor	114	Romulan captain	unnamed Romulan commander of tos1x08	individual		
TOS1x08	TOS	Balance of Terror	joy	minor	140	Angela about wedding	Angela Martine	individual		
TOS1x08	TOS	Balance of Terror	mercy	minor	198	Kirk at the end	James T. Kirk	individual		
TOS1x08	TOS	Balance of Terror	vigilance	minor	71	Kirk about waiting out Romulan commander	James T. Kirk	individual		
TOS1x08	TOS	Balance of Terror	pride	minor	73	Romulan sub-commander	Decius	individual		
TOS1x08	TOS	Balance of Terror	imperialistic society	minor	283	Romulans			Romulan	
TOS1x09	TOS	What Are Little Girls Made Of?	artificial human body	choice	1044	Korby made an artificial Kirk				
TOS1x09	TOS	What Are Little Girls Made Of?	the quest for immortality	choice	314	Korby	Roger Korby	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	can machines have souls	choice	601	did Korby transfer his true essence into that android body?				
TOS1x09	TOS	What Are Little Girls Made Of?	human v2.0	major	539	replace man with android to make a perfect world				
TOS1x09	TOS	What Are Little Girls Made Of?	rise of the machines	major	429	Korby's androids			Androids of Exo III	
TOS1x09	TOS	What Are Little Girls Made Of?	nostalgic love	major	356	Christine/Korby	Christine Chapel, Roger Korby	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	husband and wife	major	149	Christine/Korby	Christine/Roger Korby	dyad		
TOS1x09	TOS	What Are Little Girls Made Of?	android	major	113	Korby's androids	Ruk, Andrea	individual		Androids of Exo III
TOS1x09	TOS	What Are Little Girls Made Of?	machines in society	major	261	what is the proper place for Korby's androids in society?			Androids of Exo III	
TOS1x09	TOS	What Are Little Girls Made Of?	personal identity	major	329	is it really Korby?	Roger Korby	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	old flames	major	273	Christine and Korby	Christine/Roger Korby	dyad		
TOS1x09	TOS	What Are Little Girls Made Of?	the desire to advance one's career	minor	254	Christine about choosing Starfleet over Corby	Christine Chapel	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	dying sun	minor	630	the olds ones retreated underground once their sun started dying			Old Ones of Exo III	
TOS1x09	TOS	What Are Little Girls Made Of?	sex-droid	minor	431	Andrea	Andrea	individual		Androids of Exo III
TOS1x09	TOS	What Are Little Girls Made Of?	pleasure in eating	minor	896	short note by Kirk	James T. Kirk	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	jealousy	minor	112	Christine at Andrea	Christine Chapel	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	reunion with a loved one	minor	689	Christine with Korby	Christine Chapel	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	duplicate of a person	minor	628	Kirk's android				
TOS1x09	TOS	What Are Little Girls Made Of?	elitism	minor	631	Korby rhapsodized about how ignorant people misunderstand genius and get in the way of progress	Roger Korby	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	voice duplicator	minor	581	Ruk duplicated Kirk's voice				
TOS1x09	TOS	What Are Little Girls Made Of?	what if I met my double	minor	442	Kirk	James T. Kirk	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	mysterious maker alien race	minor	207	Ruk's makers			Old Ones of Exo III	
TOS1x09	TOS	What Are Little Girls Made Of?	joy	minor	140	Christine when Korby was found to be alive	Christine Chapel	individual		
TOS1x09	TOS	What Are Little Girls Made Of?	surprise	minor	115	wow Brown and Korby are androids	James T. Kirk, Christine Chapel	individual		
TOS1x10	TOS	Dagger of the Mind	unethical psychological experimentation	choice	1477	Adams with his contraption				
TOS1x10	TOS	Dagger of the Mind	lobotomization	choice	852	Adams approach to dealing with the criminally insane				
TOS1x10	TOS	Dagger of the Mind	treatment of prisoners	major	732	punish or lobotomize?				
TOS1x10	TOS	Dagger of the Mind	mind control technology	major	473	neural neutralizer				neural neutralizer
TOS1x10	TOS	Dagger of the Mind	freedom from torture	major	463	van Gelder was tortured mercilessly				
TOS1x10	TOS	Dagger of the Mind	abuse of authority	major	299	Adams	Tristan Adams	individual		
TOS1x10	TOS	Dagger of the Mind	obsession with a life-dedicated project	major	199	Adams	Tristan Adams	individual		
TOS1x10	TOS	Dagger of the Mind	obsession	major	141	Adams	Tristan Adams	individual		
TOS1x10	TOS	Dagger of the Mind	fall out from a one night stand	minor	812	Kirk and Helen	James T. Kirk, Helen Noel	individual		
TOS1x10	TOS	Dagger of the Mind	resisting a temptation	minor	290	Helen had the chance to condition Kirk to love her	Helen Noel	individual		
TOS1x10	TOS	Dagger of the Mind	desire vs. conscience	minor	412	Helen had the chance to condition Kirk to love her	Helen Noel	individual		
TOS1x10	TOS	Dagger of the Mind	fortitude	minor	123	Kirk had more than Simon says Adams	James T. Kirk	individual		
TOS1x10	TOS	Dagger of the Mind	office romance	minor	550	Kirk and Helen	Kirk/Helen Noel	dyad		
TOS1x10	TOS	Dagger of the Mind	loneliness	minor	197	being exposed to the torture device made Kirk feel very lonely	James T. Kirk	individual		
TOS1x10	TOS	Dagger of the Mind	the power of thought	minor	295	Kirk overcomes the neural neutralization	James T. Kirk	individual		
TOS1x10	TOS	Dagger of the Mind	persecution complex	minor	478	van Gelder	Simon van Gelder	individual		
TOS1x10	TOS	Dagger of the Mind	coping with being tortured	minor	373	Kirk	James T. Kirk	individual		
TOS1x10	TOS	Dagger of the Mind	cruelty	minor	111	Tristan Adams	Tristan Adams	individual		
TOS1x10	TOS	Dagger of the Mind	disgust	minor	120	Kirk for Adams by end	James T. Kirk	individual		
TOS1x10	TOS	Dagger of the Mind	ruthlessness	minor	85	Tristan Adams	Tristan Adams	individual		
TOS1x10	TOS	Dagger of the Mind	sadism	minor	172	Tristan Adams	Tristan Adams	individual		
TOS1x10	TOS	Dagger of the Mind	terror	minor	151	van Gelder about the machine	Simon van Gelder	individual		
TOS1x10	TOS	Dagger of the Mind	trust in a potential foe	minor	174	Kirk at Gelder about beaming down	James T. Kirk	individual		
TOS1x10	TOS	Dagger of the Mind	wrath	minor	56	Tristan Adams	Tristan Adams	individual		
TOS1x11	TOS	Miri	man-made pandemic	choice	547	a man-made virus turned everyone into zombies			Onlies	
TOS1x11	TOS	Miri	what if society consisted of only children	choice	1516	the Onlies society			Onlies	
TOS1x11	TOS	Miri	anti-aging technology	major	318	the virus was produced accidentally in an effort to prolong life			Onlies	
TOS1x11	TOS	Miri	child power	major	506	Miri and friends	Miri	individual		
TOS1x11	TOS	Miri	unrequited love	major	122	Miri at Kirk	Miri	individual		
TOS1x11	TOS	Miri	dealing with children	major	305	Kirk with Jahn and the kids	James T. Kirk	individual		
TOS1x11	TOS	Miri	man vs. zombie	major	546	landing party vs. zombie kids				
TOS1x11	TOS	Miri	child's point of view	major	280	Miri and friends	Miri	individual		
TOS1x11	TOS	Miri	jealousy	minor	112	Janice at Miri	Janice Rand	individual		
TOS1x11	TOS	Miri	cracking under pressure	minor	784	McCoy trying to find a cure and landing party more generally	Leonard McCoy	individual		
TOS1x11	TOS	Miri	working together under stress	minor	317	landing party				
TOS1x11	TOS	Miri	selfless service	minor	186	McCoy tests the cure on himself	Leonard McCoy	individual		
TOS1x11	TOS	Miri	what if everyone turned into zombies	minor	498	the kids were living in such a world			Onlies	
TOS1x11	TOS	Miri	what women want	minor	366	Miri wants a man like Kirk				
TOS1x11	TOS	Miri	the nature of children	minor	278	selfish and unable to fend for themselves				
TOS1x11	TOS	Miri	the value of product testing	minor	964	McCoy wanted the computer to test the vaccine				
TOS1x11	TOS	Miri	community of abandoned children	minor	1086	The Onlies			Onlies	
TOS1x11	TOS	Miri	the quest for immortality	minor	314	original reason for pandemic				
TOS1x11	TOS	Miri	twin earth	minor	1475	Miri's planet				Miri's homeworld
TOS1x11	TOS	Miri	annoyance	minor	57	Kirk at children	James T. Kirk	individual		
TOS1x11	TOS	Miri	apprehension	minor	87	landing party of disease and zombies				
TOS1x11	TOS	Miri	chastity	minor	175	Kirk with Miri	James T. Kirk	individual		
TOS1x11	TOS	Miri	compassion	minor	80	landing party for children				
TOS1x11	TOS	Miri	diligence	minor	89	McCoy and Spock in finding cure	Leonard McCoy, Spock	individual		
TOS1x11	TOS	Miri	fortitude	minor	123	McCoy and Spock in finding cure	Leonard McCoy, Spock	individual		
TOS1x11	TOS	Miri	kindness	minor	81	landing party for children				
TOS1x11	TOS	Miri	patience	minor	103	Kirk with children	James T. Kirk	individual		
TOS1x11	TOS	Miri	trust	minor	231	Miri in Kirk	Miri	individual		
TOS1x12	TOS	The Conscience of the King	the desire for vengeance	choice	119	Kirk and others to Kodos	James T. Kirk	individual		
TOS1x12	TOS	The Conscience of the King	eugenics	choice	459	Kodos selected half the population to die on eugenic principles				
TOS1x12	TOS	The Conscience of the King	guilt and evidence	major	206	what was enough to prove Anton Karidian was really Kodos				
TOS1x12	TOS	The Conscience of the King	Sophie's choice	major	367	Kodos killed half the population	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	the ethics of valuing human lives	major	145	Kodos killed half the population	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	statute of limitations	major	1390	Kodos				
TOS1x12	TOS	The Conscience of the King	the need for self-vindication	major	1444	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	confronting an old ghost	major	371	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	remorse	major	130	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	coping with guilt	major	376	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	the desire for justice	minor	942	Kirk desired justice for Kodos	James T. Kirk	individual		
TOS1x12	TOS	The Conscience of the King	logic vs. gut feeling	minor	284	Kirk's gut feeling was not enough to convince Spock of Kodos' guilt	James T. Kirk, Spock	individual		
TOS1x12	TOS	The Conscience of the King	voice identification	minor	735	Anton's voice matched that of Kodos				
TOS1x12	TOS	The Conscience of the King	father and daughter	minor	247	Kodos/Lenore	Kodos the Executioner/Lenore Karidian	dyad		
TOS1x12	TOS	The Conscience of the King	mercy	minor	198	the lack thereof was Kirk accused for	James T. Kirk	individual		
TOS1x12	TOS	The Conscience of the King	coping with being horribly disfigured	minor	516	Leighton	Thomas Leighton	individual		
TOS1x12	TOS	The Conscience of the King	flirtation	minor	214	Kirk/Lenore	James T. Kirk, Lenore Karidian	individual		
TOS1x12	TOS	The Conscience of the King	face patch	minor	1145	Leighton sported one	Thomas Leighton	individual		
TOS1x12	TOS	The Conscience of the King	acting	minor	369	Shakespeare	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	the theater	minor	578	Shakespeare	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	ruthlessness	minor	85	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	paternal love	minor	155	Kodos to Lenore	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	abuse of authority	minor	299	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	vigilance	minor	71	a killer is loose				
TOS1x12	TOS	The Conscience of the King	anger	minor	86	Lenore and Kirk	James T. Kirk, Lenore Karidian	individual		
TOS1x12	TOS	The Conscience of the King	boredom	minor	212	Riley alone in engineering	Kevin Riley	individual		
TOS1x12	TOS	The Conscience of the King	compassion	minor	80	Kodos to Lenore	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	cruelty	minor	111	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	distaste for attention	minor	213	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	grief	minor	63	Leighton among others for those who died in the massacre	Thomas Leighton	individual		
TOS1x12	TOS	The Conscience of the King	humility	minor	114	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	loathing	minor	161	Kirk at Kodos	James T. Kirk	individual		
TOS1x12	TOS	The Conscience of the King	reclusiveness	minor	289	Kodos	Kodos the Executioner	individual		
TOS1x12	TOS	The Conscience of the King	wrath	minor	56	Lenore	Lenore Karidian	individual		
TOS1x12	TOS	The Conscience of the King	military dictatorship	minor	327	Kodos once ruled				
TOS1x12	TOS	The Conscience of the King	filial love	minor	248	Lenore to Kodos	Lenore Karidian	individual		
TOS1x13	TOS	The Galileo Seven	leadership	choice	132	Spock	Spock	individual		
TOS1x13	TOS	The Galileo Seven	the qualities of a good leader	choice	165	Spock's logic vs. human nature and Kirk a bit	Spock	individual		
TOS1x13	TOS	The Galileo Seven	stepping up to the task	choice	292	Spock	Spock	individual		
TOS1x13	TOS	The Galileo Seven	loyalty to a leader	choice	121	landing party to Spock	Montgomery Scott, Leonard McCoy, Latimer, Gaetano, Boma, Mears	individual		
TOS1x13	TOS	The Galileo Seven	logic vs. gut feeling	major	284	Spock's cold and calculating approach to getting off the planet questioned by landing party	Spock	individual		
